horas_semana,velocidad_alta,plazos_ajustados,demanda_emocional,presentismo,apoyo_jefe,apoyo_companeros,reconocimiento,conciliacion,bienestar_who5,tamanio_empresa,sector,nivel_educativo,teletrabajo
45.0,4.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,64.0,4.0,8,7.0,4.0
30.0,2.0,2.0,4.0,2.0,5.0,4.0,4.0,5.0,64.0,7.0,8,5.0,6.0
30.0,5.0,4.0,4.0,1.0,3.0,5.0,3.0,2.0,40.0,7.0,8,7.0,3.0
43.0,3.0,5.0,3.0,1.0,4.0,5.0,2.0,4.0,56.0,4.0,8,7.0,3.0
44.0,3.0,5.0,3.0,2.0,5.0,5.0,4.0,4.0,100.0,4.0,8,5.0,2.0
39.0,3.0,5.0,2.0,2.0,4.0,5.0,4.0,3.0,60.0,8.0,8,6.0,3.0
39.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,4.0,76.0,5.0,8,3.0,2.0
30.0,5.0,5.0,3.0,1.0,3.0,5.0,1.0,5.0,16.0,4.0,8,5.0,3.0
40.0,3.0,3.0,1.0,2.0,5.0,4.0,5.0,4.0,48.0,4.0,8,7.0,4.0
30.0,3.0,3.0,4.0,2.0,2.0,5.0,5.0,4.0,48.0,4.0,8,5.0,2.0
37.0,5.0,5.0,4.0,1.0,4.0,5.0,4.0,5.0,60.0,8.0,8,7.0,6.0
20.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,60.0,5.0,8,7.0,3.0
40.0,4.0,4.0,4.0,2.0,5.0,4.0,2.0,4.0,56.0,5.0,9,7.0,4.0
38.0,3.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,52.0,3.0,9,7.0,4.0
50.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,3.0,60.0,8.0,9,7.0,4.0
35.0,4.0,4.0,2.0,2.0,5.0,5.0,1.0,4.0,84.0,8.0,9,4.0,1.0
40.0,3.0,2.0,1.0,2.0,4.0,4.0,5.0,4.0,52.0,7.0,9,6.0,2.0
40.0,3.0,5.0,2.0,2.0,5.0,5.0,3.0,3.0,80.0,4.0,9,5.0,2.0
38.0,4.0,4.0,1.0,2.0,2.0,5.0,4.0,5.0,68.0,4.0,9,5.0,4.0
37.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,4.0,80.0,6.0,9,7.0,4.0
50.0,5.0,5.0,2.0,2.0,3.0,4.0,5.0,4.0,72.0,4.0,9,8.0,4.0
35.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,4.0,68.0,4.0,9,7.0,4.0
20.0,4.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,60.0,4.0,9,7.0,4.0
35.0,4.0,2.0,3.0,2.0,5.0,5.0,3.0,4.0,84.0,7.0,9,7.0,4.0
40.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,4.0,68.0,4.0,9,5.0,1.0
38.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,5.0,56.0,3.0,9,3.0,1.0
48.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,5.0,88.0,6.0,9,5.0,1.0
52.0,3.0,1.0,2.0,2.0,5.0,5.0,4.0,5.0,80.0,8.0,9,4.0,2.0
43.0,5.0,5.0,2.0,2.0,5.0,5.0,4.0,5.0,64.0,4.0,9,6.0,4.0
38.0,4.0,5.0,3.0,1.0,5.0,5.0,3.0,4.0,28.0,7.0,9,5.0,2.0
38.0,4.0,4.0,5.0,1.0,5.0,5.0,4.0,2.0,28.0,5.0,9,4.0,2.0
37.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,60.0,8.0,9,7.0,4.0
40.0,1.0,5.0,4.0,2.0,5.0,4.0,1.0,5.0,80.0,5.0,9,9.0,4.0
40.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,92.0,5.0,9,3.0,1.0
39.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,3.0,24.0,6.0,9,7.0,6.0
38.0,3.0,3.0,4.0,2.0,5.0,5.0,4.0,4.0,76.0,3.0,9,7.0,4.0
35.0,3.0,4.0,1.0,2.0,3.0,4.0,5.0,4.0,72.0,4.0,9,8.0,4.0
35.0,3.0,3.0,1.0,2.0,5.0,5.0,5.0,4.0,64.0,7.0,9,5.0,2.0
35.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,72.0,5.0,9,7.0,6.0
40.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,5.0,72.0,8.0,9,7.0,5.0
13.0,3.5,1.0,1.0,2.0,5.0,5.0,5.0,5.0,76.0,4.0,9,3.0,1.0
45.0,3.0,3.0,3.0,2.0,5.0,5.0,1.0,5.0,76.0,8.0,9,7.0,4.0
42.0,3.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,96.0,6.0,9,7.0,4.0
40.0,5.0,4.0,3.0,1.0,5.0,3.0,5.0,4.0,76.0,8.0,9,9.0,4.0
39.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,84.0,8.0,9,3.0,4.0
37.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,92.0,3.0,9,8.0,2.0
40.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,68.0,4.0,9,4.0,1.0
25.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,56.0,3.0,9,7.0,2.0
37.0,4.0,2.0,4.0,1.0,5.0,3.0,4.0,3.0,52.0,3.0,9,5.0,6.0
40.0,4.0,3.0,1.0,1.0,5.0,5.0,4.0,4.0,76.0,6.0,9,6.0,6.0
40.0,2.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,88.0,4.0,9,7.0,3.0
35.0,4.0,5.0,2.0,2.0,5.0,5.0,4.0,5.0,80.0,2.0,9,4.0,2.0
32.0,4.0,4.0,5.0,1.0,5.0,5.0,4.0,2.0,32.0,4.0,9,4.0,2.0
36.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,52.0,4.0,9,2.0,1.0
37.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,20.0,4.0,9,7.0,2.0
38.0,4.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,100.0,4.0,9,7.0,4.0
25.0,3.0,5.0,3.0,2.0,5.0,5.0,1.0,5.0,92.0,3.0,9,5.0,4.0
43.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0,40.0,3.0,9,8.0,6.0
39.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,68.0,4.0,9,7.0,4.0
21.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,52.0,6.0,9,6.0,4.0
19.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,68.0,8.0,9,5.0,2.0
40.0,3.0,5.0,1.0,2.0,5.0,5.0,5.0,5.0,92.0,4.0,9,5.0,1.0
30.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,60.0,5.0,9,7.0,1.0
38.0,4.0,4.0,3.0,1.0,3.0,5.0,5.0,3.0,80.0,6.0,9,5.0,1.0
35.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,40.0,2.0,9,7.0,2.0
35.0,2.0,3.0,2.0,2.0,5.0,5.0,4.0,5.0,64.0,8.0,9,5.0,6.0
40.0,5.0,5.0,2.0,1.0,5.0,5.0,2.0,5.0,80.0,7.0,9,4.0,2.0
38.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,5.0,52.0,8.0,9,6.0,6.0
35.0,3.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,20.0,4.0,9,6.0,4.0
35.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,5.0,68.0,8.0,9,5.0,2.0
37.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,5.0,52.0,4.0,9,6.0,1.0
40.0,4.0,4.0,5.0,2.0,4.0,5.0,2.0,4.0,88.0,6.0,9,5.0,5.0
40.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,4.0,64.0,6.0,9,6.0,1.0
38.0,3.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,92.0,4.0,9,6.0,2.0
50.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,24.0,4.0,9,4.0,1.0
35.0,5.0,1.0,5.0,2.0,5.0,5.0,1.0,2.0,72.0,6.0,9,6.0,2.0
50.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,68.0,4.0,9,8.0,6.0
35.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,5.0,76.0,4.0,9,7.0,2.0
40.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,72.0,4.0,9,8.0,2.0
45.0,5.0,5.0,1.0,2.0,5.0,3.0,5.0,5.0,88.0,4.0,9,6.0,2.0
35.0,3.0,4.0,4.0,1.0,5.0,5.0,1.0,4.0,72.0,8.0,9,4.0,2.0
38.0,3.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,52.0,4.0,9,5.0,4.0
40.0,4.0,5.0,2.0,2.0,5.0,5.0,5.0,4.0,56.0,5.0,9,7.0,2.0
35.0,3.0,4.0,5.0,1.0,4.0,5.0,5.0,4.0,88.0,4.0,9,6.0,4.0
37.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,72.0,4.0,9,7.0,2.0
40.0,3.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,68.0,6.0,9,4.0,1.0
49.0,3.0,1.0,4.0,1.0,5.0,5.0,5.0,4.0,68.0,3.0,9,3.0,1.0
45.0,5.0,5.0,3.0,2.0,4.0,5.0,5.0,4.0,80.0,4.0,9,6.0,5.0
50.0,4.0,5.0,4.0,2.0,5.0,5.0,3.0,5.0,36.0,4.0,9,5.0,5.0
40.0,3.0,3.0,1.0,1.0,3.0,5.0,2.0,4.0,44.0,4.0,9,9.0,4.0
37.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,76.0,5.0,9,7.0,5.0
38.0,2.0,2.0,3.0,1.0,5.0,5.0,2.0,3.0,80.0,2.0,9,8.0,4.0
40.0,3.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,100.0,7.0,9,7.0,2.0
40.0,5.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,84.0,2.0,9,7.0,5.0
38.0,2.0,4.0,3.0,2.0,4.0,5.0,3.0,4.0,64.0,5.0,9,7.0,4.0
50.0,4.0,3.0,3.0,1.0,2.0,2.0,5.0,3.0,68.0,8.0,9,9.0,3.0
48.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,80.0,5.0,9,5.0,1.0
40.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,56.0,5.0,9,5.0,2.0
40.0,5.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0,64.0,4.0,9,5.0,4.0
43.0,4.0,4.0,1.0,2.0,5.0,5.0,4.0,4.0,88.0,8.0,9,7.0,4.0
48.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,88.0,4.0,9,7.0,1.0
38.0,2.0,3.0,2.0,2.0,5.0,5.0,5.0,4.0,72.0,8.0,9,5.0,2.0
37.0,4.0,4.0,3.0,1.0,4.0,4.0,5.0,5.0,64.0,4.0,9,7.0,6.0
35.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,64.0,4.0,9,6.0,2.0
35.0,2.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,92.0,4.0,9,7.0,2.0
72.0,3.0,5.0,5.0,2.0,5.0,5.0,3.0,2.0,24.0,3.0,9,8.0,2.0
37.0,3.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,88.0,5.0,9,7.0,2.0
38.0,3.0,3.0,1.0,2.0,5.0,5.0,1.0,4.0,64.0,6.0,9,6.0,4.0
35.0,2.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,60.0,4.0,9,5.0,2.0
24.0,5.0,5.0,3.0,2.0,5.0,5.0,3.0,5.0,80.0,4.0,9,4.0,2.0
36.0,3.0,4.0,1.0,2.0,4.0,4.0,5.0,5.0,72.0,8.0,9,7.0,2.0
45.0,4.0,5.0,4.0,1.0,4.0,2.0,2.0,4.0,52.0,3.0,9,7.0,5.0
35.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,88.0,4.0,9,2.0,1.0
30.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,5.0,84.0,3.0,9,6.0,4.0
38.0,3.0,2.0,2.0,1.0,5.0,5.0,5.0,3.0,80.0,4.0,9,7.0,4.0
38.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,68.0,4.0,9,5.0,2.0
40.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0,4.0,88.0,4.0,9,5.0,2.0
35.0,3.0,3.0,3.0,1.0,5.0,5.0,5.0,2.0,56.0,4.0,9,5.0,2.0
21.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,5.0,60.0,4.0,9,5.0,2.0
45.0,4.0,4.0,1.0,2.0,5.0,5.0,5.0,5.0,72.0,4.0,9,7.0,2.0
35.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,48.0,4.0,9,7.0,5.0
35.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,68.0,4.0,9,5.0,1.0
38.0,4.0,5.0,1.0,1.0,3.0,5.0,3.0,2.0,52.0,4.0,9,6.0,2.0
35.0,5.0,5.0,4.0,2.0,3.0,5.0,1.0,5.0,48.0,4.0,9,2.0,1.0
35.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,88.0,6.0,9,4.0,5.0
40.0,5.0,5.0,3.0,1.0,2.0,3.0,2.0,2.0,64.0,4.0,9,4.0,2.0
37.0,5.0,5.0,4.0,1.0,1.0,4.0,2.0,5.0,40.0,4.0,9,7.0,6.0
48.0,3.0,4.0,1.0,2.0,5.0,5.0,3.0,5.0,80.0,4.0,9,4.0,2.0
37.0,2.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,72.0,4.0,9,5.0,6.0
35.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,56.0,4.0,9,6.0,6.0
40.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,96.0,5.0,9,6.0,6.0
37.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,3.0,36.0,3.0,4,5.0,1.0
30.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,84.0,4.0,4,6.0,6.0
36.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,48.0,2.0,4,6.0,1.0
37.0,4.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,76.0,4.0,4,7.0,2.0
35.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,88.0,4.0,4,6.0,4.0
20.0,4.0,5.0,4.0,2.0,5.0,5.0,4.0,2.0,64.0,2.0,4,8.0,6.0
45.0,2.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,40.0,6.0,4,7.0,4.0
28.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,76.0,5.0,4,7.0,4.0
20.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,84.0,2.0,4,4.0,3.0
40.0,3.0,3.0,4.0,2.0,4.0,5.0,1.0,4.0,52.0,6.0,4,7.0,4.0
35.0,2.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,60.0,4.0,4,7.0,6.0
38.0,5.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,56.0,4.0,4,6.0,4.0
12.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,5.0,92.0,3.0,4,7.0,1.0
40.0,5.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,96.0,5.0,4,6.0,4.0
40.0,1.0,1.0,3.0,2.0,4.0,5.0,5.0,5.0,80.0,6.0,4,8.0,1.0
30.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,72.0,4.0,4,6.0,4.0
35.0,1.0,3.0,4.0,2.0,4.0,5.0,3.0,4.0,60.0,4.0,4,7.0,1.0
25.0,3.0,3.0,3.0,2.0,5.0,5.0,3.0,4.0,52.0,5.0,4,7.0,4.0
50.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,84.0,4.0,4,8.0,3.0
24.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,76.0,6.0,4,7.0,6.0
33.0,4.0,5.0,4.0,1.0,3.0,4.0,4.0,4.0,48.0,6.0,4,6.0,1.0
35.0,2.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,56.0,4.0,4,7.0,2.0
40.0,5.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,68.0,4.0,4,7.0,6.0
40.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,76.0,6.0,4,7.0,4.0
25.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,5.0,40.0,4.0,4,6.0,6.0
36.0,3.0,3.0,5.0,2.0,4.0,4.0,2.0,3.0,60.0,4.0,4,6.0,2.0
29.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,64.0,4.0,4,7.0,6.0
40.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,76.0,5.0,4,6.0,6.0
40.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,5.0,64.0,5.0,4,7.0,6.0
50.0,5.0,3.0,4.0,2.0,5.0,5.0,5.0,4.0,36.0,4.0,4,8.0,3.0
30.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,48.0,4.0,4,8.0,6.0
50.0,5.0,4.0,5.0,1.0,3.0,4.0,1.0,3.0,52.0,5.0,4,9.0,6.0
40.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,84.0,4.0,4,8.0,4.0
38.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,68.0,4.0,4,5.0,2.0
35.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,68.0,3.0,4,5.0,1.0
25.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,48.0,5.0,4,7.0,6.0
50.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,5.0,56.0,8.0,4,9.0,6.0
55.0,3.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,84.0,6.0,4,9.0,6.0
30.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,4.0,80.0,6.0,4,8.0,6.0
4.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,56.0,4.0,4,6.0,2.0
40.0,4.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,84.0,4.0,4,7.0,6.0
38.0,4.0,1.0,3.0,2.0,5.0,5.0,5.0,4.0,56.0,6.0,4,8.0,1.0
42.0,3.0,3.0,3.0,1.0,4.0,5.0,3.0,4.0,68.0,6.0,4,6.0,6.0
44.0,3.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,84.0,7.0,4,6.0,4.0
22.0,5.0,4.0,5.0,1.0,4.0,4.0,1.0,2.0,40.0,3.0,4,5.0,1.0
38.0,4.0,2.0,1.0,2.0,3.0,5.0,5.0,4.0,72.0,4.0,4,8.0,2.0
37.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,80.0,5.0,4,7.0,6.0
33.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,52.0,8.0,4,9.0,4.0
45.0,5.0,3.0,2.0,2.0,3.0,5.0,4.0,5.0,84.0,7.0,4,5.0,1.0
5.0,4.0,3.0,2.0,1.0,5.0,5.0,4.0,4.0,60.0,3.0,4,5.0,4.0
30.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,64.0,3.0,4,5.0,1.0
40.0,1.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0,84.0,5.0,4,6.0,6.0
45.0,5.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,84.0,4.0,4,7.0,6.0
26.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,88.0,4.0,4,6.0,6.0
55.0,4.0,5.0,5.0,1.0,3.0,4.0,3.0,4.0,40.0,4.0,4,6.0,4.0
40.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,3.0,52.0,4.0,4,7.0,3.0
40.0,4.0,4.0,3.0,2.0,5.0,5.0,2.0,5.0,72.0,5.0,4,7.0,4.0
40.0,3.0,3.0,2.0,2.0,5.0,5.0,2.0,4.0,76.0,6.0,4,4.0,1.0
32.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,4.0,24.0,5.0,4,6.0,6.0
35.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,56.0,5.0,4,5.0,1.0
38.0,1.0,4.0,3.0,1.0,5.0,5.0,2.0,5.0,96.0,6.0,4,7.0,3.0
30.0,5.0,3.0,5.0,1.0,5.0,5.0,4.0,4.0,84.0,6.0,4,8.0,4.0
60.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0,2.0,76.0,8.0,4,9.0,3.0
30.0,4.0,4.0,3.0,2.0,5.0,5.0,1.0,5.0,64.0,5.0,4,6.0,6.0
27.0,5.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,60.0,6.0,4,7.0,6.0
25.0,3.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,84.0,5.0,4,6.0,6.0
23.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,76.0,4.0,4,7.0,6.0
35.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,72.0,2.0,4,5.0,2.0
30.0,3.0,4.0,2.0,2.0,5.0,2.0,5.0,4.0,80.0,5.0,4,8.0,4.0
30.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,96.0,4.0,4,7.0,1.0
40.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,100.0,4.0,4,7.0,3.0
37.0,5.0,5.0,3.0,1.0,4.0,5.0,5.0,5.0,80.0,4.0,4,7.0,4.0
40.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,4.0,64.0,4.0,4,6.0,4.0
40.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,5.0,72.0,4.0,4,7.0,2.0
45.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,60.0,5.0,4,7.0,3.0
30.0,3.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,64.0,4.0,4,7.0,4.0
48.0,3.0,3.0,2.0,1.0,5.0,4.0,5.0,5.0,80.0,8.0,4,9.0,4.0
38.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,56.0,4.0,4,5.0,1.0
38.0,2.0,3.0,1.0,2.0,5.0,5.0,4.0,5.0,56.0,3.0,4,7.0,4.0
38.0,3.0,3.0,4.0,1.0,4.0,4.0,5.0,4.0,80.0,4.0,4,7.0,4.0
40.0,5.0,5.0,3.0,1.0,5.0,5.0,3.0,2.0,80.0,8.0,4,9.0,2.0
34.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,4.0,92.0,3.0,4,6.0,1.0
43.0,4.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,36.0,8.0,4,8.0,6.0
37.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,5.0,100.0,4.0,4,6.0,1.0
30.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,88.0,4.0,4,6.0,4.0
40.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,72.0,2.0,4,5.0,4.0
30.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,80.0,4.0,4,8.0,2.0
40.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,44.0,8.0,4,9.0,6.0
46.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,72.0,4.0,4,8.0,4.0
40.0,2.0,3.0,4.0,1.0,4.0,4.0,5.0,4.0,40.0,6.0,4,9.0,6.0
45.0,4.0,3.0,4.0,2.0,5.0,5.0,2.0,5.0,52.0,4.0,4,6.0,6.0
14.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,56.0,4.0,4,8.0,1.0
40.0,4.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,88.0,4.0,4,7.0,4.0
35.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,72.0,4.0,4,3.0,1.0
35.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,76.0,8.0,4,9.0,6.0
10.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,20.0,4.0,4,6.0,1.0
23.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,72.0,4.0,4,7.0,6.0
50.0,4.0,5.0,4.0,1.0,4.0,5.0,2.0,4.0,72.0,5.0,4,8.0,3.0
40.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,52.0,4.0,4,7.0,5.0
21.0,3.0,3.0,2.0,2.0,5.0,4.0,3.0,5.0,80.0,5.0,4,7.0,6.0
14.0,1.0,1.0,3.0,2.0,4.0,5.0,4.0,4.0,80.0,4.0,4,8.0,1.0
42.0,3.0,3.0,3.0,1.0,4.0,5.0,4.0,5.0,64.0,8.0,4,9.0,6.0
25.0,1.0,2.0,3.0,2.0,5.0,2.0,5.0,3.0,56.0,4.0,4,9.0,2.0
35.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,76.0,5.0,4,7.0,6.0
35.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,4.0,64.0,3.0,4,4.0,1.0
45.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,56.0,7.0,4,9.0,4.0
50.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,68.0,6.0,4,8.0,4.0
35.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,4.0,48.0,5.0,4,7.0,4.0
45.0,5.0,5.0,5.0,1.0,2.0,2.0,1.0,4.0,40.0,4.0,4,8.0,3.0
10.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,84.0,4.0,4,8.0,1.0
25.0,4.0,1.0,1.0,2.0,5.0,5.0,5.0,4.0,72.0,4.0,4,6.0,1.0
37.0,5.0,2.0,3.0,1.0,4.0,5.0,3.0,4.0,44.0,4.0,4,5.0,2.0
45.0,4.0,3.0,1.0,2.0,4.0,5.0,3.0,2.0,68.0,5.0,4,6.0,4.0
30.0,2.0,2.0,3.0,2.0,4.0,5.0,4.0,5.0,68.0,4.0,4,6.0,4.0
40.0,3.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,44.0,4.0,4,8.0,6.0
25.0,3.0,3.0,3.0,1.0,4.0,5.0,5.0,5.0,84.0,5.0,4,7.0,4.0
37.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,76.0,5.0,4,7.0,2.0
50.0,4.0,4.0,4.0,1.0,4.0,5.0,3.0,5.0,76.0,5.0,4,7.0,4.0
13.0,2.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,64.0,6.0,4,8.0,4.0
36.0,2.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,100.0,4.0,4,2.0,1.0
37.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,64.0,6.0,4,5.0,6.0
19.0,4.0,1.0,1.0,2.0,5.0,5.0,5.0,4.0,84.0,2.0,4,7.0,1.0
50.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,60.0,5.0,4,8.0,6.0
30.0,3.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,76.0,4.0,4,6.0,4.0
22.0,5.0,5.0,3.0,1.0,3.0,5.0,1.0,4.0,72.0,4.0,4,3.0,1.0
40.0,3.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0,72.0,5.0,4,8.0,2.0
